Depto;Munic;Sexo;Tipo_Actor;Tipo_Comunidad;Nombre_Comunidad;Componente;#Fam. Pago Parcial;$Vlr Pago Parcial;#Fam. Pago Total;$Vlr Pago Total;#Fam. Atendidas;$Pagado
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA TINIGUA;03 - Asistencia Tecnica Integral;;;1;3326625,626;1;3326625,626
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA TINIGUA;04 - Proyectos Productivos Ciclo Corto;1;6000000;;;1;6000000
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA TINIGUA;05 - Proyectos Productivos Ciclo Largo;;;1;12999086;1;12999086
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;RESGUARDO INDÍGENA TINIGUA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SANTA ROSA DEL GUAMUEZ;01 - Asistencia Alimentaria Inmediata;;;4;48000000;4;48000000
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SANTA ROSA DEL GUAMUEZ;02 - Asistencia y Seguridad Alimentaria;;;4;7207130,543;4;7207130,543
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SANTA ROSA DEL GUAMUEZ;03 - Asistencia Tecnica Integral;4;4283663,504;;;4;4283663,504
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SANTA ROSA DEL GUAMUEZ;04 - Proyectos Productivos Ciclo Corto;;;3;27000000;3;27000000
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SANTA ROSA DEL GUAMUEZ;05 - Proyectos Productivos Ciclo Largo;1;5000000;3;30000000;4;35000000
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SANTA ROSA DEL GUAMUEZ;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;02 - Asistencia y Seguridad Alimentaria;;;1;1800000;1;1800000
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;03 - Asistencia Tecnica Integral;1;1074012,626;;;1;1074012,626
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;04 - Proyectos Productivos Ciclo Corto;;;1;9000000;1;9000000
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;05 - Proyectos Productivos Ciclo Largo;1;9999999,914;;;1;9999999,914
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SELVAS DEL PUTUMAYO;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SEVILLA;01 - Asistencia Alimentaria Inmediata;;;11;132000000;11;132000000
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SEVILLA;02 - Asistencia y Seguridad Alimentaria;5;8997883,822;6;10813121,54;11;19811005,37
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SEVILLA;03 - Asistencia Tecnica Integral;11;11827543,89;;;11;11827543,89
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SEVILLA;04 - Proyectos Productivos Ciclo Corto;;;4;37621025,51;4;37621025,51
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SEVILLA;05 - Proyectos Productivos Ciclo Largo;10;61374555,76;1;10000000;11;71374555,76
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SEVILLA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SIMORNA O LA VENADA;01 - Asistencia Alimentaria Inmediata;;;2;24000000;2;24000000
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SIMORNA O LA VENADA;02 - Asistencia y Seguridad Alimentaria;;;2;3605755,779;2;3605755,779
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SIMORNA O LA VENADA;03 - Asistencia Tecnica Integral;2;2139841,252;;;2;2139841,252
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SIMORNA O LA VENADA;04 - Proyectos Productivos Ciclo Corto;;;;;;0
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SIMORNA O LA VENADA;05 - Proyectos Productivos Ciclo Largo;2;10000000;;;2;10000000
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;SIMORNA O LA VENADA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;VALLE HERMOSO;01 - Asistencia Alimentaria Inmediata;;;4;48000000;4;48000000
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;VALLE HERMOSO;02 - Asistencia y Seguridad Alimentaria;;;4;7203329,379;4;7203329,379
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;VALLE HERMOSO;03 - Asistencia Tecnica Integral;4;4291078,504;;;4;4291078,504
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;VALLE HERMOSO;04 - Proyectos Productivos Ciclo Corto;;;4;36000000;4;36000000
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;VALLE HERMOSO;05 - Proyectos Productivos Ciclo Largo;4;38896470,38;;;4;38896470,38
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;VALLE HERMOSO;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;YARUMO PILT KWAZI;01 - Asistencia Alimentaria Inmediata;;;5;60000000;5;60000000
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;YARUMO PILT KWAZI;02 - Asistencia y Seguridad Alimentaria;;;5;9061512,25;5;9061512,25
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;YARUMO PILT KWAZI;03 - Asistencia Tecnica Integral;5;5470585,13;;;5;5470585,13
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;YARUMO PILT KWAZI;04 - Proyectos Productivos Ciclo Corto;1;55000;4;38629313,78;5;38684313,78
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;YARUMO PILT KWAZI;05 - Proyectos Productivos Ciclo Largo;4;30310569,78;1;10000000;5;40310569,78
PUTUMAYO;ORITO;FEMENINO;CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;YARUMO PILT KWAZI;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFRO BUENOS AIRES;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFRO BUENOS AIRES;02 - Asistencia y Seguridad Alimentaria;;;1;1800000;1;1800000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFRO BUENOS AIRES;03 - Asistencia Tecnica Integral;1;1073599,626;;;1;1073599,626
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFRO BUENOS AIRES;04 - Proyectos Productivos Ciclo Corto;;;1;9000000;1;9000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFRO BUENOS AIRES;05 - Proyectos Productivos Ciclo Largo;1;9999300,164;;;1;9999300,164
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFRO BUENOS AIRES;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFROTESALIA;01 - Asistencia Alimentaria Inmediata;;;3;36000000;3;36000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFROTESALIA;02 - Asistencia y Seguridad Alimentaria;;;3;5406455,843;3;5406455,843
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFROTESALIA;03 - Asistencia Tecnica Integral;3;3209761,878;;;3;3209761,878
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFROTESALIA;04 - Proyectos Productivos Ciclo Corto;;;;;;0
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFROTESALIA;05 - Proyectos Productivos Ciclo Largo;3;15000000;;;3;15000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO AFROTESALIA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO ALTO PARAISO;01 - Asistencia Alimentaria Inmediata;;;5;60000000;5;60000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO ALTO PARAISO;02 - Asistencia y Seguridad Alimentaria;;;5;9012819,458;5;9012819,458
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO ALTO PARAISO;03 - Asistencia Tecnica Integral;5;5353284,13;;;5;5353284,13
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO ALTO PARAISO;04 - Proyectos Productivos Ciclo Corto;;;3;27000000;3;27000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO ALTO PARAISO;05 - Proyectos Productivos Ciclo Largo;3;22996191,01;1;10000000;4;32996191,01
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO ALTO PARAISO;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO BURDINES;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO BURDINES;02 - Asistencia y Seguridad Alimentaria;;;1;1802804,164;1;1802804,164
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO BURDINES;03 - Asistencia Tecnica Integral;1;1069920,626;;;1;1069920,626
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO BURDINES;04 - Proyectos Productivos Ciclo Corto;;;1;9000000;1;9000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO BURDINES;05 - Proyectos Productivos Ciclo Largo;1;9997120;;;1;9997120
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO BURDINES;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO EL TRIUNFO;01 - Asistencia Alimentaria Inmediata;;;3;36000000;3;36000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO EL TRIUNFO;02 - Asistencia y Seguridad Alimentaria;;;3;5400000,343;3;5400000,343
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO EL TRIUNFO;03 - Asistencia Tecnica Integral;3;3217250,878;;;3;3217250,878
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO EL TRIUNFO;04 - Proyectos Productivos Ciclo Corto;;;3;27000000;3;27000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO EL TRIUNFO;05 - Proyectos Productivos Ciclo Largo;1;9999999,68;2;20000000;3;29999999,68
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO EL TRIUNFO;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO TIERRA DEL SOL NACIENTE;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO TIERRA DEL SOL NACIENTE;02 - Asistencia y Seguridad Alimentaria;;;1;1800000,014;1;1800000,014
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO TIERRA DEL SOL NACIENTE;03 - Asistencia Tecnica Integral;1;1070886,626;;;1;1070886,626
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO TIERRA DEL SOL NACIENTE;04 - Proyectos Productivos Ciclo Corto;;;1;9000000;1;9000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO TIERRA DEL SOL NACIENTE;05 - Proyectos Productivos Ciclo Largo;;;1;10000000;1;10000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO TIERRA DEL SOL NACIENTE;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO VERSABAL;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO VERSABAL;02 - Asistencia y Seguridad Alimentaria;;;1;1800000;1;1800000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO VERSABAL;03 - Asistencia Tecnica Integral;1;1072886,626;;;1;1072886,626
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO VERSABAL;04 - Proyectos Productivos Ciclo Corto;;;1;9000000;1;9000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO VERSABAL;05 - Proyectos Productivos Ciclo Largo;1;9999999,844;;;1;9999999,844
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;CONSEJO COMUNITARIO SOLICITADO;CONSEJO COMUNITARIO VERSABAL;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;01 - Asistencia Alimentaria Inmediata;1;4000000;333;3996000000;334;4000000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;02 - Asistencia y Seguridad Alimentaria;4;7193486,926;329;592945783,8;333;600139270,7
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;03 - Asistencia Tecnica Integral;288;310206864,8;50;166327294;338;476534158,8
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;04 - Proyectos Productivos Ciclo Corto;34;130831076;232;2278282580;266;2409113656
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;05 - Proyectos Productivos Ciclo Largo;229;1661266222;99;1063600769;328;2724866991
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;NO APLICA;NO APLICA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;AWA DE LOS GUADUALES;01 - Asistencia Alimentaria Inmediata;;;2;24000000;2;24000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;AWA DE LOS GUADUALES;02 - Asistencia y Seguridad Alimentaria;;;2;3613735,93;2;3613735,93
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;AWA DE LOS GUADUALES;03 - Asistencia Tecnica Integral;2;2117248,574;;;2;2117248,574
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;AWA DE LOS GUADUALES;04 - Proyectos Productivos Ciclo Corto;;;1;9000000;1;9000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;AWA DE LOS GUADUALES;05 - Proyectos Productivos Ciclo Largo;1;5000000;1;10000000;2;15000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;AWA DE LOS GUADUALES;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;INKAL AWA;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;INKAL AWA;02 - Asistencia y Seguridad Alimentaria;;;1;1802040,264;1;1802040,264
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;INKAL AWA;03 - Asistencia Tecnica Integral;1;1069920,626;;;1;1069920,626
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;INKAL AWA;04 - Proyectos Productivos Ciclo Corto;1;55000;;;1;55000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;INKAL AWA;05 - Proyectos Productivos Ciclo Largo;1;5000000;;;1;5000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;INKAL AWA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;LA CRISTALINA;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;LA CRISTALINA;02 - Asistencia y Seguridad Alimentaria;;;1;1800975,814;1;1800975,814
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;LA CRISTALINA;03 - Asistencia Tecnica Integral;1;1069920,626;;;1;1069920,626
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;LA CRISTALINA;04 - Proyectos Productivos Ciclo Corto;1;55000;;;1;55000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;LA CRISTALINA;05 - Proyectos Productivos Ciclo Largo;1;5000000;;;1;5000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;LA CRISTALINA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;SIMORNA O LA VENADA;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;SIMORNA O LA VENADA;02 - Asistencia y Seguridad Alimentaria;;;1;1802948,264;1;1802948,264
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;SIMORNA O LA VENADA;03 - Asistencia Tecnica Integral;1;1069920,626;;;1;1069920,626
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;SIMORNA O LA VENADA;04 - Proyectos Productivos Ciclo Corto;;;1;9000000;1;9000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;SIMORNA O LA VENADA;05 - Proyectos Productivos Ciclo Largo;;;1;10000000;1;10000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA LEGALIZADO;SIMORNA O LA VENADA;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;ALTO TEMBLON;01 - Asistencia Alimentaria Inmediata;;;4;48000000;4;48000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;ALTO TEMBLON;02 - Asistencia y Seguridad Alimentaria;;;4;7206095,329;4;7206095,329
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;ALTO TEMBLON;03 - Asistencia Tecnica Integral;4;4287227,504;;;4;4287227,504
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;ALTO TEMBLON;04 - Proyectos Productivos Ciclo Corto;;;4;36000000;4;36000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;ALTO TEMBLON;05 - Proyectos Productivos Ciclo Largo;4;39993876,28;;;4;39993876,28
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;ALTO TEMBLON;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA KWIMA THEWË´SX / YU´CXIJME SEK DXI´J;01 - Asistencia Alimentaria Inmediata;;;2;24000000;2;24000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA KWIMA THEWË´SX / YU´CXIJME SEK DXI´J;02 - Asistencia y Seguridad Alimentaria;;;2;3604143,804;2;3604143,804
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA KWIMA THEWË´SX / YU´CXIJME SEK DXI´J;03 - Asistencia Tecnica Integral;2;2143784,252;;;2;2143784,252
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA KWIMA THEWË´SX / YU´CXIJME SEK DXI´J;04 - Proyectos Productivos Ciclo Corto;;;1;9000000;1;9000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA KWIMA THEWË´SX / YU´CXIJME SEK DXI´J;05 - Proyectos Productivos Ciclo Largo;2;14999900;;;2;14999900
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA KWIMA THEWË´SX / YU´CXIJME SEK DXI´J;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA SACHARRUNA EL CARMEN;01 - Asistencia Alimentaria Inmediata;;;1;12000000;1;12000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA SACHARRUNA EL CARMEN;02 - Asistencia y Seguridad Alimentaria;;;1;1800464,495;1;1800464,495
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA SACHARRUNA EL CARMEN;03 - Asistencia Tecnica Integral;;;1;3326713,962;1;3326713,962
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA SACHARRUNA EL CARMEN;04 - Proyectos Productivos Ciclo Corto;;;1;14000000;1;14000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA SACHARRUNA EL CARMEN;05 - Proyectos Productivos Ciclo Largo;1;5000000;;;1;5000000
PUTUMAYO;ORITO;FEMENINO;NO CULTIVADOR;RESGUARDO INDIGENA SOLICITADO;CABILDO INDÍGENA SACHARRUNA EL CARMEN;14 - Asistencia Alimentaria Inmediata (Adic);;;;;;0
